benchmark ID,longest time,final program,intended?,INPLDI?
W131T1,1000,"Click //body/div[3]/div/div[1]/div[1]/div/ul/li
 Click //body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div/div/div/div[3]/div/div/table/tbody/tr[2]/td[3]
 Click //body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/h3/a
 ForEach v0 in Descendants(//div[@data-starting='default'], td[@class='bg-grey-light'], 0) do {
  ScrapeText <v0>
 }
 ScrapeText //body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[2]/td[1]
 ScrapeText //body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[11]/td[3]
 ScrapeText //body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[11]/td[5]
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[12], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[13], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[14], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[15], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[16], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[17], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[18], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[19], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[20], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[21], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div[1]/div/div/div[5]/div[2]/div/div/div[3]/div[2]/div[1]/div/div/div/div/div/table/tbody/tr[22], td, 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div/div[3]/div[1]/div[1]/div/div/div[2]/div/div/div/div[4]/div/div/table/tbody/tr[2]/td[3]
 ForEach v0 in Descendants(//div[@class='container-wrap'], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(//div[@data-column-margin='default'][5], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(, table[@class='tabelle'], 2) do {
  GoBack
  Click <v0>//td[@class='bg-grey-light'][4]
  ForEach v0 in Descendants(//table[@class='tabelle'], td, 0) do {
  ScrapeText <v0>
  }
 }",FALSE,N
W139T1,1000,"Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/div[2]/div/input
 Click //body/div[5]/ul/li[1]
 Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/a[1]
 Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/div[2]/div/div/input
 While true do {
  Click //body/div[5]/ul/li[1]
  GoBack
  Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/div[2]/div/div/input
  Click //body/div[5]/ul/li[2]
  GoBack
  if valid(//div[@class='mdl-cell mdl-cell--12-col']//input[@id='textfield-Selectaline']) {
  Click //div[@class='mdl-cell mdl-cell--12-col']//input[@id='textfield-Selectaline']
  }
 }
 
 Click //body/div[5]/ul/li[7]
 GoBack
 Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/div[2]/div/div/input
 Click //body/div[5]/ul/li[8]
 GoBack
 GoBack
 GoBack
 Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/div[2]/div/input
 Click //body/div[5]/ul/li[2]
 Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/a[1]
 ForEach v0 in Children(//body/div[5]/ul, li, 0) do {
  Click //div[@class='mdl-textfield mdl-js-textfield is-upgraded']/input
  Click <v0>
  GoBack
 }
 GoBack
 GoBack
 Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/div[2]/div/input
 Click //body/div[5]/ul/li[3]
 Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/a[1]
 ForEach v0 in Children(//ul[@class='mdl-option__list'], li[@class='mdl-option'], 0) do {
  Click //div[@data-upgraded=',MaterialLayout']//input[@class='mdl-textfield__input']
  Click <v0>
  GoBack
 }
 GoBack
 GoBack
 Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/div[2]/div/input
 Click //body/div[5]/ul/li[4]
 Click //body/div[3]/div/div[2]/div/div[3]/div[5]/div/a[1]
 ForEach v0 in Children(//ul[@class='mdl-option__list'], li[@class='mdl-option'], 0) do {
  Click //div[@class='mdl-textfield mdl-js-textfield is-upgraded']/input[@class='mdl-textfield__input']
  Click <v0>
  GoBack
 }",FALSE,N
W144T2,1000,"SendKeys //body/main/div/div[3]/div[2]/div[2]/form/div[1]/input Jalisco
 Click //body/main/div/div[3]/div[2]/div[2]/form/div[1]/button
 ForEach v0 in Descendants(, article[@class='Teaser Teaser--dill'], 0) do {
  ScrapeText <v0>//span[@class='Teaser-pagesName'][1]
  ScrapeText <v0>//address[@class='c-address']
 }
 Click //body/main/div/div[3]/div[3]/div[3]/div/div[2]/div/div[2]/button[7]
 ForEach v0 in Descendants(, li[@class='ResultList-item ResultList-item--ordered js-location-result'], 0) do {
  ScrapeText <v0>//span[@class='Teaser-pagesName'][1]
  ScrapeText //li[@class='ResultList-item ResultList-item--ordered js-location-result is-hovered']//address[@class='c-address']
 }
 Click //body/main/div/div[3]/div[3]/div[3]/div/div[2]/div/div[2]/button[7]
 ScrapeText //body/main/div/div[3]/div[3]/div[3]/div/div[1]/div[2]/ol/li[21]/article/div[1]/h3/span
 ScrapeText //body/main/div/div[3]/div[3]/div[3]/div/div[1]/div[2]/ol/li[21]/article/div[2]/div[1]/div[1]/address
 ScrapeText //body/main/div/div[3]/div[3]/div[3]/div/div[1]/div[2]/ol/li[22]/article/div[1]/h3/span
 ForEach v0 in Descendants(, li[@class='ResultList-item ResultList-item--ordered js-location-result'], 2) do {
  ScrapeText //li[@class='ResultList-item ResultList-item--ordered js-location-result is-hovered']//address[@class='c-address']
  ScrapeText <v0>//span[@class='Teaser-pagesName'][1]
 }",FALSE,N
W154T1,1000,"ForEach v0 in Descendants(, tr[@class=' '], 0) do {
  ForEach v0 in Children(<v0>, td, 0) do {
  ScrapeText <v0>
  }
 }
 ForEach v0 in Children(//tr[@data-reactid='.s6g2tjjq0m.1.0.0.1.$0.1.$competition-table-0.1.$row-3'], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][4], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(, tr[@class='gs-o-table__row--break '], 1) do {
  ForEach v0 in Children(<v0>, td, 0) do {
  ScrapeText <v0>
  }
 }
 ForEach v0 in Children(//tr[@class=' '][5], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][6], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][7], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][8], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][9], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][10], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][11], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][12], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][13], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class='gs-o-table__row--break '][4], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][14], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][15], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//tr[@class=' '][16], td, 0) do {
  ScrapeText <v0>
 }",FALSE,N
W158T1,127,,FALSE,N
W158T2,1000,"ForEach v0 in Children(//body/main/div/div[1]/div[2]/div[1]/div[6]/div[2]/div[3]/div/div/div[1]/div/table/tbody, tr, 0) do {
  ScrapeText <v0>/td[3]/span[1]
  ScrapeText <v0>/td[2]/div/a
  ScrapeLink <v0>/td[2]/div/a
  ScrapeText <v0>/td[3]/button
 }
 ScrapeText //body/main/div/div[1]/div[2]/div[1]/div[6]/div[2]/div[3]/div/div/div[1]/div/table/tbody/tr[10]/td[3]/button",FALSE,N
W169T1,1000,"Click //body/div[2]/div[1]/div/div[2]/div[2]/div/form/div[4]/input
 While true do {
  ForEach v0 in Children(//div[@class='col-sm-12 col-md-12 col-lg-12'], div, 1) do {
  ScrapeText <v0>
  }
  if valid(//div[@class='form-group form-group-tweak'][2]/input[@name='subGenerate']) {
  Click //div[@class='form-group form-group-tweak'][2]/input[@name='subGenerate']
  }
 }
 
 Click //body/div[2]/div[1]/div/div[2]/div[2]/div/form/div[4]/input",FALSE,N
W173T1,521,"Click //body/div/div[2]/div/div/p/label/select
 Click //body/div/div[2]/div/div/p/label/select/option[3]
 ForEach v0 in GetArray(.case_numbers) do {
  SendData //label[@class='text field'][3]/input[@name='s_CaseNumber'] <v0>
  Click //form[@id='CaseNumberSuffix']//input[@value='Submit']
  Click //a[@class='white'][1]
  Click //div[@id='content']//a[@class='white'][1]
  ForEach v1 in Children(//body/div[2]/div/table[3]/tbody/tr/td/center/table/tbody, tr, 1) do {
  ScrapeText <v1>/td[1]
  ScrapeText <v1>/td[3]
  }
  GoBack
  GoBack
  GoBack
 }",FALSE,N
W181T1,1000,"ForEach v0 in GetArray(.parcelid) do {
  SendData //table[@class='BannerSubTabs'][1]//input[@class='FormText'][1] <v0>
  Click //td[@class='IndexLink'][4]/button[@id='btSearch']
  Click //li[@class='unsel'][11]/a
  ForEach v1 in Children(//body/div/div[3]/section/div/form/div[3]/div/div/table/tbody/tr/td/table/tbody/tr[2]/td/div/div[1]/table[2]/tbody, tr, 1) do {
  ScrapeText <v1>/td[1]
  ScrapeText <v1>/td[5]
  }
  GoBack
  GoBack
 }
 GoBack",FALSE,N
W195T1,1000,"Click //body/section/div/main/article/div[2]/ol/ep-offer-resume[1]/div/div/div/h2
 ScrapeText //body/section/div/main/article/div/header/div/h1
 ScrapeText //body/section/div/main/article/div/footer/address/p[7]/a
 GoBack
 Click //body/section/div/main/article/div[2]/ol/ep-offer-resume[2]/div/div/div/h2
 ScrapeText //body/section/div/main/article/div/header/div/h1
 ScrapeText //body/section/div/main/article/div/footer/address/p[3]/a
 ForEach v0 in Descendants(, div[@class='resume-offre'], 2) do {
  GoBack
  Click <v0>//h2
  ScrapeText //header[@class='resume-offre logo']//h1
  ScrapeText //article[@id='detail-offre']//a[3]
 }",FALSE,N
W1T3,1000,"SendKeys //body/div[1]/div/header/div[2]/div/div[1]/div[1]/div/form/input iphone 12
 Click //body/div[1]/div/header/div[2]/div/div[1]/div[1]/button
 ForEach v0 in Descendants(, a[@data-sqe='link'], 0) do {
  ScrapeLink <v0>//img[@class='_7DTxhh vc8g9F']
  ScrapeText <v0>//div[@class='ie3A+n bM+7UW Cve6sh']
  ScrapeLink <v0>
  Click <v0>
  ScrapeText //div[@class='MCCLkq'][1]/div[@class='dR8kXc'][1]
  ScrapeText //div[@class='MCCLkq'][1]/div[@class='dR8kXc'][2]
  ScrapeText //div[@class='MCCLkq'][1]/div[@class='dR8kXc'][3]
  ScrapeText //div[@class='MCCLkq'][1]/div[@class='dR8kXc'][4]
  ScrapeText //div[@class='MCCLkq'][1]/div[@class='dR8kXc'][5]
  GoBack
 }",FALSE,N
W204T2,1000,"Click //body/form/div[2]/div[4]/div/div[2]/div/div/div/div/div[3]/div[2]/div[1]/div[1]/div[2]/h4/a
 ForEach v0 in Children(//div[@class='productSpecs Float33 Float firstItemInRow'], span, 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/form/div[2]/div[4]/div/div[2]/div/div/div/div/div[3]/div[2]/div[1]/div[2]/div[2]/h4/a
 ForEach v0 in Children(//div[@class='productSpecs Float33 Float firstItemInRow'], span, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(, div[@class='otherStuff'], 2) do {
  GoBack
  Click <v0>//a[2]
  ScrapeText //div[@class='productSpecs Float33 Float firstItemInRow']/span[1]
  ScrapeText //div[@class='productSpecs Float33 Float firstItemInRow']/span[2]
  ScrapeText //div[@class='productSpecs Float33 Float firstItemInRow']/span[3]
  ScrapeText //div[@class='productSpecs Float33 Float firstItemInRow']/span[4]
  ScrapeText //div[@class='productSpecs Float33 Float firstItemInRow']/span[5]
 }",FALSE,N
W218T2,1000,"ForEach v0 in Descendants(, div[@class='rs-result styles__resultContainer--a591872f'], 0) do {
  Click <v0>//a[2]
  ScrapeText //body/div[2]/div[1]/main/div[2]/div/div[2]/div[2]/div[1]/span
  ScrapeText //body/div[2]/div[1]/main/div[2]/div/div[2]/div[2]/div[4]/div/div/div/div/a
  ScrapeText //a[49]
  ScrapeLink //div[@class='styles__attorneyInfo--_f0738f3 ms-5']//a[@class='type__button u-standard-hover u-hide-in-print']
  GoBack
 }
 Click //body/div[2]/div[1]/main/div[3]/div/div/div/div[2]/div/ul/li[13]/a
 ForEach v0 in Descendants(, p[@class='type__body fw-semibold u-standard-hover'], 0) do {
  Click <v0>/a
  ScrapeText //div[@class='pt-3 ms-4']/span[@class='styles__attorneyName--d74d526a']
  ScrapeText //div[@class='styles__contactInfo--e65b5df4 type__button'][1]/a[@class='d-block u-standard-hover']
  ScrapeText //div[@class='styles__contactInfo--e65b5df4 type__button'][1]//a[@class='type__button u-standard-hover']
  ScrapeLink //div[@class='styles__attorneyInfo--_f0738f3 ms-5']//a[@class='type__button u-standard-hover u-hide-in-print']
  GoBack
 }",FALSE,N
W228T2,1000,"ForEach v0 in Descendants(//div[@class='ups-container'][3], th, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(//div[@class='container-fluid iw_section'][3], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div[3]/div/div/div/div[3]/div/div/div[3]/section[2]/div[2]/div[2]/table/thead/tr, th, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(//div[@class='block-description'][2], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(//table[@aria-describedby='table-caption_3'], th, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(//section[@class='content-blocks'][3], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Children(//body/div[1]/div[3]/div/div/div/div[3]/div/div/div[3]/section[4]/div[2]/div[2]/table/thead/tr, th, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(//div[@class='block-description'][4], td, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(//table[@aria-describedby='table-caption_5'], th, 0) do {
  ScrapeText <v0>
 }
 ForEach v0 in Descendants(//table[@aria-describedby='table-caption_5'], td, 0) do {
  ScrapeText <v0>
 }",FALSE,N
W228T3,503,"Click //body/div[1]/div[3]/div/div/div/div[3]/div/div[2]
 ForEach v0 in Children(//body/div[1]/div[3]/div/div/div/div[3]/div/div[2]/div/div/div/div[2]/div/table/tbody, tr, 1) do {
  ForEach v0 in Children(<v0>, td, 0) do {
  ScrapeText <v0>
  }
 }
 Click //body/div[1]/div[3]/div/div/div/div[3]/div/div[3]
 ForEach v0 in Children(//body/div[1]/div[3]/div/div/div/div[3]/div/div[3]/div/div/div/div[2]/div/table/tbody, tr, 1) do {
  ForEach v0 in Children(<v0>, td, 0) do {
  ScrapeText <v0>
  }
 }
 ForEach v0 in Children(//body/div[1]/div[3]/div/div/div/div[3]/div/div[3]/div/div/div/div[2]/div/table/tbody/tr[5], td, 0) do {
  ScrapeText <v0>
 }",FALSE,N
W239T2,1000,"SendData //body/main/div[4]/section/div/div/div/div[1]/div/div[1]/div[2]/div[3]/div/div[1]/input inputs[0]
 Click //body/div[13]/div/div[1]
 While true do {
  ForEach v0 in Descendants(, div[@class='locatorMainInfo'], 0) do {
  ScrapeText <v0>//div[@class='streetAddress']
  ScrapeText <v0>//div[3]
  ScrapeText <v0>/div[3]
  }
  if valid(//div[@class='FWHLocatorList resultsHolder']//button[@class='sprite-next-page-arrow pagingButton ']) {
  Click //div[@class='FWHLocatorList resultsHolder']//button[@class='sprite-next-page-arrow pagingButton ']
  }
 }
 
 SendData //body/main/div[4]/section/div/div/div/div[1]/div/div[1]/div[2]/div[3]/div/div[1]/input inputs[1]
 Click //body/div[13]/div/div[1]
 ForEach v0 in Children(//div[@class='storeAddress'][1], div, 0) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[3]
 ForEach v0 in Children(//body/main/div[4]/section/div/div/div/div[5]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1], div, 0) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[3]
 ForEach v0 in Descendants(//div[@class='locatorMainInfo'][3], div, 1) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[3]/div[2]/div[2]/div[1]/div[1]/div[3]
 ForEach v0 in Descendants(//div[@class='locatorMainInfo'][4], div, 1) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[4]/div[2]/div[2]/div[1]/div[1]/div[3]
 ForEach v0 in Descendants(//div[@class='mainInfoContainer'][5], div, 2) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[5]/div[2]/div[2]/div[1]/div[1]/div[3]
 ForEach v0 in Descendants(//div[@class='mainInfoContainer'][6], div, 2) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[6]/div[2]/div[2]/div[1]/div[1]/div[3]
 ForEach v0 in Children(//body/main/div[4]/section/div/div/div/div[5]/div[1]/div[7]/div[2]/div[2]/div[1]/div[1]/div[1], div, 0) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[7]/div[2]/div[2]/div[1]/div[1]/div[3]
 ForEach v0 in Children(//body/main/div[4]/section/div/div/div/div[5]/div[1]/div[8]/div[2]/div[2]/div[1]/div[1]/div[1], div, 0) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[8]/div[2]/div[2]/div[1]/div[1]/div[3]
 ForEach v0 in Descendants(//div[@class='locatorMainInfo'][9], div, 1) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[9]/div[2]/div[2]/div[1]/div[1]/div[3]
 ForEach v0 in Descendants(//div[@class='mainInfoContainer'][10], div, 2) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[10]/div[2]/div[2]/div[1]/div[1]/div[3]
 Click //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[11]/div/div[3]/button
 While true do {
  ForEach v0 in Descendants(, div[@class='locatorMainInfo'], 0) do {
  ScrapeText <v0>//div[@class='streetAddress']
  ScrapeText <v0>//div[@class='cityStateAddress']
  ScrapeText <v0>/div[@class='listingPhoneNumber']
  }
  if valid(//div[@class='pagingHolder']//button[@class='sprite-next-page-arrow pagingButton ']) {
  Click //div[@class='pagingHolder']//button[@class='sprite-next-page-arrow pagingButton ']
  }
 }
 
 SendData //body/main/div[4]/section/div/div/div/div[1]/div/div[1]/div[2]/div[3]/div/div[1]/input inputs[2]
 Click //body/div[13]/div/div[1]
 ForEach v0 in Descendants(//div[@class='mainInfoContainer'][1], div, 2) do {
  ScrapeText <v0>
 }
 ScrapeText //body/main/div[4]/section/div/div/div/div[5]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[3]
 ForEach v0 in Descendants(, div[@class='locatorMainInfo'], 1) do {
  ScrapeText <v0>//div[@class='streetAddress']
  ScrapeText <v0>//div[@class='cityStateAddress']
  ScrapeText <v0>/div[@class='listingPhoneNumber']
 }",FALSE,N
W243T1,1000,"ForEach v0 in Descendants(, div[@class='result-block'], 0) do {
  ScrapeText <v0>//a[3]
  ScrapeText <v0>//a[5]
  ScrapeText <v0>//address
 }",FALSE,N
W246T1,1000,"ForEach v0 in Descendants(, div[@class='sg-col sg-col-4-of-12 sg-col-8-of-16 sg-col-12-of-20'], 0) do {
  ScrapeText <v0>//span[@class='a-size-medium a-color-base a-text-normal']
  ScrapeText <v0>//span[@class='a-size-base'][2]
 }",FALSE,N
W250T1,985,"While true do {
  ForEach v0 in Children(//body/div[2]/div/div[1]/div[1]/div[2]/div[2], div, 0) do {
  ScrapeText <v0>/div/div/div[2]/h2/a
  ForEach v0 in Children(<v0>/div/div/div[2]/div[2], div, 0) do {
  ScrapeText <v0>
  }
  }
  if valid(//div[@class='pagination']//a[@class='next ajax-page']) {
  Click //div[@class='pagination']//a[@class='next ajax-page']
  }
 }
 
 ForEach v0 in Children(//body/div[3]/div/div[1]/div[1]/div[2]/div[2], div, 0) do {
  ScrapeText <v0>/div/div/div[2]/h2/a
  ForEach v0 in Children(<v0>/div/div/div[2]/div[2], div, 0) do {
  ScrapeText <v0>
  }
 }
 ForEach v0 in Descendants(, div[@data-impressed='1'], 0) do {
  Click <v0>//a[@class='next ajax-page']
  ForEach v0 in Children(//body/div[2]/div/div[1]/div[1]/div[2]/div[2], div, 0) do {
  ScrapeText <v0>/div/div/div[2]/h2/a
  ForEach v0 in Children(<v0>/div/div/div[2]/div[2], div, 0) do {
  ScrapeText <v0>
  }
  }
 }",FALSE,N
W263T1,1000,"ForEach v0 in Descendants(//div[@id='content'], a[@class='link-title'], 0) do {
  Click <v0>
  ScrapeText //div[@class='spaceit_pad'][1]
  ScrapeText //div[@class='spaceit_pad'][2]
  ScrapeText //div[@id='content']//div[@class='spaceit_pad'][3]
  GoBack
 }
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[6]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(//div[@id='contentWrapper'], div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[7]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(//div[@id='contentWrapper'], div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[8]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(//td[@class='borderClass'][1], div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[9]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(//div[@id='content'], div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[10]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(, div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[11]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(//td[@class='borderClass'][1], div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[12]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(//div[@id='content'], div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[13]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(//td[@class='borderClass'][1], div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[14]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(//div[@id='content'], div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[15]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(//div[@id='content'], div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[16]/div[1]/div[1]/h2/a
 ScrapeText //body/div[1]/div[2]/div[3]/div[2]/table/tbody/tr/td[1]/div/div[6]
 ForEach v0 in Descendants(//td[@class='borderClass'][1], div[@class='spaceit_pad'], 1) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[17]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(, div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[18]/div[1]/div[1]/h2/a
 ScrapeText //body/div[1]/div[2]/div[3]/div[2]/table/tbody/tr/td[1]/div/div[7]
 ScrapeText //body/div[1]/div[2]/div[3]/div[2]/table/tbody/tr/td[1]/div/div[8]
 GoBack
 Click //body/div[1]/div[2]/div[3]/div[2]/div[3]/div[1]/div[19]/div[1]/div[1]/h2/a
 ForEach v0 in Descendants(//td[@class='borderClass'][1], div[@class='spaceit_pad'], 0) do {
  ScrapeText <v0>
 }",FALSE,N
